[2026-03-17T09:06:06.242Z] GET https://quietmade.jp/ → pending (?ms, ?B)
[2026-03-17T09:35:42.625Z] GET https://fonts.gstatic.com/s/shipporimincho/v17/VdGGAZweH5EbgHY6YExcZfDoj0BA3v-E7LtI--S-pX07Kz3K0FMbTUatrDYV2AI0.80.woff2 → 200 (40ms, 12540B)
[2026-03-17T09:35:42.625Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.92.woff2 → 200 (74ms, 25392B)
[2026-03-17T09:35:42.625Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.76.woff2 → 200 (65ms, 23656B)
[2026-03-17T09:35:42.625Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.66.woff2 → 200 (70ms, 25312B)
[2026-03-17T09:35:42.625Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.89.woff2 → 200 (78ms, 23540B)
[2026-03-17T09:35:42.625Z] GET https://fonts.gstatic.com/s/shipporimincho/v17/VdGGAZweH5EbgHY6YExcZfDoj0BA3v-E7LtI--S-pX07Kz3K0FMbTUatrDYV2AI0.102.woff2 → 200 (72ms, 12708B)
[2026-03-17T09:35:42.625Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.83.woff2 → 200 (70ms, 23924B)
[2026-03-17T09:35:42.625Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.86.woff2 → 200 (5ms, 23084B)
[2026-03-17T09:35:42.625Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.100.woff2 → 200 (5ms, 26348B)
[2026-03-17T09:35:42.625Z] GET https://fonts.gstatic.com/s/shipporimincho/v17/VdGGAZweH5EbgHY6YExcZfDoj0BA3v-E7LtI--S-pX07Kz3K0FMbTUatrDYV2AI0.103.woff2 → 200 (74ms, 12936B)
[2026-03-17T09:35:42.625Z] GET https://fonts.gstatic.com/s/shipporimincho/v17/VdGDAZweH5EbgHY6YExcZfDoj0B4L9am4ZEI5-7s2xZbIDLfwlghWkaUqSYfzWdYeCMQ.112.woff2 → 200 (72ms, 11920B)
[2026-03-17T09:35:42.625Z] GET https://fonts.gstatic.com/s/shipporimincho/v17/VdGDAZweH5EbgHY6YExcZfDoj0B4L9am4ZEI5-7s2xZbIDLfwlghWkaUqSYfzWdYeCMQ.111.woff2 → 200 (73ms, 12160B)
[2026-03-17T09:35:42.625Z] GET https://fonts.gstatic.com/s/shipporimincho/v17/VdGDAZweH5EbgHY6YExcZfDoj0B4L9am4ZEI5-7s2xZbIDLfwlghWkaUqSYfzWdYeCMQ.103.woff2 → 200 (72ms, 12976B)
[2026-03-17T09:35:42.625Z] GET https://fonts.gstatic.com/s/shipporimincho/v17/VdGDAZweH5EbgHY6YExcZfDoj0B4L9am4ZEI5-7s2xZbIDLfwlghWkaUqSYfzWdYeCMQ.97.woff2 → 200 (70ms, 12720B)
[2026-03-17T09:35:43.040Z] GET file:///Users/marika/Downloads/quiet-made-templates/yamada-pottery.html → 200 (?ms, 1593048B)
[2026-03-17T09:35:43.045Z] GET https://fonts.googleapis.com/css2?family=Cormorant+Garamond:ital,wght@0,300;0,400;0,500;1,300;1,400&family=Noto+Serif+JP:wght@200;300;400&family=EB+Garamond:ital,wght@0,400;0,500;1,400&display=swap → 200 (49ms, ?B)
[2026-03-17T09:35:43.162Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMbNmuY2Q3X88.woff2 → 200 (2ms, 33388B)
[2026-03-17T09:35:43.163Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.116.woff2 → 200 (1ms, 21092B)
[2026-03-17T09:35:43.163Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.119.woff2 → 200 (1ms, 108068B)
[2026-03-17T09:35:43.163Z] GET https://fonts.gstatic.com/s/cormorantgaramond/v21/co3bmX5slCNuHLi8bLeY9MK7whWMhyjYqXtKky2F7g.woff2 → 200 (1ms, 37776B)
[2026-03-17T09:35:43.163Z] GET https://fonts.gstatic.com/s/ebgaramond/v32/SlGFmQSNjdsmc35JDF1K5GRwUjcdlttVFm-rI7e8QL99U6i1hGFJRvw.woff2 → 200 (18ms, 22220B)
[2026-03-17T09:35:43.163Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.110.woff2 → 200 (1ms, 21596B)
[2026-03-17T09:35:43.163Z] GET https://fonts.gstatic.com/s/cormorantgaramond/v21/co3ZmX5slCNuHLi8bLeY9MK7whWMhyjYrEtImSqn7B6D.woff2 → 200 (1ms, 39304B)
[2026-03-17T09:35:43.163Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.56.woff2 → 200 (19ms, 43852B)
[2026-03-17T09:35:43.163Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.113.woff2 → 200 (1ms, 19748B)
[2026-03-17T09:35:43.163Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.112.woff2 → 200 (1ms, 21108B)
[2026-03-17T09:35:43.163Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.114.woff2 → 200 (2ms, 18976B)
[2026-03-17T09:35:43.163Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.108.woff2 → 200 (2ms, 23264B)
[2026-03-17T09:35:43.163Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.103.woff2 → 200 (2ms, 22036B)
[2026-03-17T09:35:43.163Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.117.woff2 → 200 (2ms, 15440B)
[2026-03-17T09:35:43.163Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.105.woff2 → 200 (2ms, 23136B)
[2026-03-17T09:35:43.163Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.12.woff2 → 200 (3ms, 90408B)
[2026-03-17T09:35:43.163Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.115.woff2 → 200 (2ms, 20548B)
[2026-03-17T09:35:43.163Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.111.woff2 → 200 (3ms, 21612B)
[2026-03-17T09:35:43.163Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.93.woff2 → 200 (3ms, 22716B)
[2026-03-17T09:35:43.163Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.80.woff2 → 200 (19ms, 23896B)
[2026-03-17T09:35:43.163Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.87.woff2 → 200 (3ms, 24784B)
[2026-03-17T09:35:43.163Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.100.woff2 → 200 (3ms, 26348B)
[2026-03-17T09:35:43.163Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.92.woff2 → 200 (3ms, 25392B)
[2026-03-17T09:35:43.163Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.94.woff2 → 200 (3ms, 23564B)
[2026-03-17T09:35:43.163Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.107.woff2 → 200 (3ms, 21432B)
[2026-03-17T09:35:43.164Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.106.woff2 → 200 (3ms, 25716B)
[2026-03-17T09:58:20.071Z] GET file:///Users/marika/Desktop/quietmade/isekatagami-demo.html → 200 (27ms, 3082528B)
[2026-03-17T09:58:20.148Z] GET https://fonts.googleapis.com/css2?family=Cormorant+Garamond:ital,wght@0,300;0,400;0,600;1,300;1,400&family=Noto+Serif+JP:wght@200;300;400&family=Bebas+Neue&display=swap → 200 (12ms, 356648B)
[2026-03-17T09:58:20.245Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMbNmuY2Q3X88.woff2 → 200 (6ms, 33388B)
[2026-03-17T09:58:20.245Z] GET https://fonts.gstatic.com/s/bebasneue/v16/JTUSjIg69CK48gW7PXoo9WlhyyTh89Y.woff2 → 200 (3ms, 8596B)
[2026-03-17T09:58:20.245Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.111.woff2 → 200 (6ms, 21612B)
[2026-03-17T09:58:20.245Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.116.woff2 → 200 (5ms, 21092B)
[2026-03-17T09:58:20.245Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.117.woff2 → 200 (5ms, 15440B)
[2026-03-17T09:58:20.245Z] GET https://fonts.gstatic.com/s/cormorantgaramond/v21/co3bmX5slCNuHLi8bLeY9MK7whWMhyjYqXtKky2F7g.woff2 → 200 (4ms, 37776B)
[2026-03-17T09:58:20.246Z] GET https://fonts.gstatic.com/s/cormorantgaramond/v21/co3ZmX5slCNuHLi8bLeY9MK7whWMhyjYrEtImSqn7B6D.woff2 → 200 (4ms, 39304B)
[2026-03-17T09:58:20.246Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.119.woff2 → 200 (6ms, 108068B)
[2026-03-17T09:58:20.246Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.109.woff2 → 200 (5ms, 19748B)
[2026-03-17T09:58:20.246Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.108.woff2 → 200 (5ms, 23264B)
[2026-03-17T09:58:20.246Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.79.woff2 → 200 (76ms, 25964B)
[2026-03-17T09:58:20.246Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.98.woff2 → 200 (6ms, 23788B)
[2026-03-17T09:58:20.246Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.115.woff2 → 200 (5ms, 20548B)
[2026-03-17T09:58:20.246Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.110.woff2 → 200 (6ms, 21596B)
[2026-03-17T09:58:20.246Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.100.woff2 → 200 (6ms, 26348B)
[2026-03-17T09:58:20.246Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.112.woff2 → 200 (6ms, 21108B)
[2026-03-17T09:58:20.246Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.107.woff2 → 200 (6ms, 21432B)
[2026-03-17T09:58:20.246Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.85.woff2 → 200 (70ms, 24204B)
[2026-03-17T09:58:20.246Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.114.woff2 → 200 (7ms, 18976B)
[2026-03-17T09:58:20.246Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.113.woff2 → 200 (7ms, 19748B)
[2026-03-17T09:58:20.246Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.102.woff2 → 200 (7ms, 22400B)
[2026-03-17T09:58:20.246Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.96.woff2 → 200 (83ms, 22888B)
[2026-03-17T09:58:20.246Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.104.woff2 → 200 (7ms, 22980B)
[2026-03-17T09:58:20.246Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.103.woff2 → 200 (7ms, 22036B)
[2026-03-17T09:58:20.247Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.101.woff2 → 200 (6ms, 20640B)
[2026-03-17T09:58:20.247Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.97.woff2 → 200 (7ms, 22804B)
[2026-03-17T09:58:20.247Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.81.woff2 → 200 (74ms, 23372B)
[2026-03-17T09:58:20.247Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.106.woff2 → 200 (6ms, 25716B)
[2026-03-17T09:58:20.247Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.74.woff2 → 200 (74ms, 23744B)
[2026-03-17T09:58:20.247Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.94.woff2 → 200 (6ms, 23564B)
[2026-03-17T09:58:20.247Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.87.woff2 → 200 (7ms, 24784B)
[2026-03-17T09:58:20.247Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.61.woff2 → 200 (77ms, 27896B)
[2026-03-17T09:58:20.247Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.105.woff2 → 200 (7ms, 23136B)
[2026-03-17T09:58:20.247Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.65.woff2 → 200 (77ms, 28396B)
[2026-03-17T09:58:20.247Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.11.woff2 → 200 (90ms, 106716B)
[2026-03-17T09:58:20.247Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.32.woff2 → 200 (82ms, 109840B)
[2026-03-17T09:58:20.248Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.90.woff2 → 200 (6ms, 23856B)
[2026-03-17T09:58:20.639Z] GET file:///Users/marika/Desktop/quietmade/kasyo-demo.html → 200 (1ms, 2890662B)
[2026-03-17T09:58:20.645Z] GET https://fonts.googleapis.com/css2?family=Cormorant+Garamond:ital,wght@0,300;0,400;1,300;1,400&family=Noto+Serif+JP:wght@200;300;400&family=DM+Serif+Display:ital@0;1&display=swap → 200 (9ms, 355554B)
[2026-03-17T09:58:20.672Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMbNmuY2Q3X88.woff2 → 200 (2ms, 33388B)
[2026-03-17T09:58:20.672Z] GET https://fonts.gstatic.com/s/dmserifdisplay/v17/-nFhOHM81r4j6k0gjAW3mujVU2B2G_VB0PD2xWr53A.woff2 → 200 (2ms, 17660B)
[2026-03-17T09:58:20.672Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.117.woff2 → 200 (2ms, 15440B)
[2026-03-17T09:58:20.672Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.112.woff2 → 200 (2ms, 21108B)
[2026-03-17T09:58:20.672Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.98.woff2 → 200 (3ms, 23788B)
[2026-03-17T09:58:20.672Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.119.woff2 → 200 (3ms, 108068B)
[2026-03-17T09:58:20.673Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.105.woff2 → 200 (2ms, 23136B)
[2026-03-17T09:58:20.673Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.115.woff2 → 200 (2ms, 20548B)
[2026-03-17T09:58:20.673Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.114.woff2 → 200 (2ms, 18976B)
[2026-03-17T09:58:20.673Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.113.woff2 → 200 (2ms, 19748B)
[2026-03-17T09:58:20.673Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.110.woff2 → 200 (2ms, 21596B)
[2026-03-17T09:58:20.673Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.102.woff2 → 200 (3ms, 22400B)
[2026-03-17T09:58:20.674Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.111.woff2 → 200 (2ms, 21612B)
[2026-03-17T09:58:20.674Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.103.woff2 → 200 (2ms, 22036B)
[2026-03-17T09:58:20.674Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.72.woff2 → 200 (12ms, 28268B)
[2026-03-17T09:58:20.674Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.116.woff2 → 200 (2ms, 21092B)
[2026-03-17T09:58:20.674Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.107.woff2 → 200 (2ms, 21432B)
[2026-03-17T09:58:20.674Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.61.woff2 → 200 (3ms, 27896B)
[2026-03-17T09:58:20.674Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.104.woff2 → 200 (3ms, 22980B)
[2026-03-17T09:58:20.674Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.109.woff2 → 200 (3ms, 19748B)
[2026-03-17T09:58:20.674Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.95.woff2 → 200 (3ms, 22112B)
[2026-03-17T09:58:20.674Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.106.woff2 → 200 (4ms, 25716B)
[2026-03-17T09:58:20.674Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.91.woff2 → 200 (3ms, 24468B)
[2026-03-17T09:58:20.674Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.93.woff2 → 200 (4ms, 22716B)
[2026-03-17T09:58:20.674Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.100.woff2 → 200 (4ms, 26348B)
[2026-03-17T09:58:20.674Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.108.woff2 → 200 (4ms, 23264B)
[2026-03-17T09:58:20.674Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.101.woff2 → 200 (4ms, 20640B)
[2026-03-17T09:58:20.674Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.73.woff2 → 200 (4ms, 25936B)
[2026-03-17T09:58:20.674Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.118.woff2 → 200 (4ms, 24412B)
[2026-03-17T09:58:20.712Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.99.woff2 → 200 (?ms, 25552B)
[2026-03-17T09:58:20.712Z] GET https://fonts.gstatic.com/s/notoserifjp/v33/xn7mYHs72GKoTvER4Gn3b5eMXNukZEY1FdvPydaYCaeub8TUnmzwwRURhX8K-w.82.woff2 → 200 (?ms, 25044B)
